dataset,tokenizer,sequence_length
enwik8,char,963
enwik8,char,699
enwik8,char,953
enwik8,char,992
enwik8,char,877
enwik8,char,968
enwik8,char,958
enwik8,char,889
enwik8,char,955
enwik8,char,806
enwik8,char,888
enwik8,char,921
enwik8,char,990
enwik8,char,963
enwik8,char,786
enwik8,char,709
enwik8,char,962
enwik8,char,945
enwik8,char,990
enwik8,char,938
enwik8,char,986
enwik8,char,845
enwik8,char,974
enwik8,char,805
enwik8,char,964
enwik8,char,989
enwik8,char,962
enwik8,char,909
enwik8,char,912
enwik8,char,981
enwik8,char,961
enwik8,char,930
enwik8,char,772
enwik8,char,964
enwik8,char,817
enwik8,char,989
enwik8,char,987
enwik8,char,968
enwik8,char,909
enwik8,char,981
enwik8,char,888
enwik8,char,797
enwik8,char,963
enwik8,char,880
enwik8,char,964
enwik8,char,983
enwik8,char,961
enwik8,char,981
enwik8,char,953
enwik8,char,966
enwik8,char,962
enwik8,char,899
enwik8,char,952
enwik8,char,925
enwik8,char,965
enwik8,char,980
enwik8,char,955
enwik8,char,993
enwik8,char,624
enwik8,char,654
enwik8,char,954
enwik8,char,985
enwik8,char,945
enwik8,char,957
enwik8,char,946
enwik8,char,972
enwik8,char,990
enwik8,char,870
enwik8,char,937
enwik8,char,960
enwik8,char,967
enwik8,char,962
enwik8,char,970
enwik8,char,1000
enwik8,char,982
enwik8,char,963
enwik8,char,708
enwik8,char,970
enwik8,char,983
enwik8,char,664
enwik8,char,803
enwik8,char,658
enwik8,char,964
enwik8,char,970
enwik8,char,977
enwik8,char,952
enwik8,char,975
enwik8,char,921
enwik8,char,965
enwik8,char,991
enwik8,char,963
enwik8,char,841
enwik8,char,887
enwik8,char,742
enwik8,char,970
enwik8,char,974
enwik8,char,999
enwik8,char,964
enwik8,char,608
enwik8,char,859
enwik8,char,910
enwik8,char,981
enwik8,char,905
enwik8,char,895
enwik8,char,987
enwik8,char,997
enwik8,char,906
enwik8,char,954
enwik8,char,918
enwik8,char,974
enwik8,char,964
enwik8,char,969
enwik8,char,906
enwik8,char,845
enwik8,char,961
enwik8,char,981
enwik8,char,984
enwik8,char,982
enwik8,char,970
enwik8,char,968
enwik8,char,937
enwik8,char,940
enwik8,char,935
enwik8,char,945
enwik8,char,627
enwik8,char,941
enwik8,char,997
enwik8,char,951
enwik8,char,940
enwik8,char,978
enwik8,char,785
enwik8,char,938
enwik8,char,975
enwik8,char,964
enwik8,char,945
enwik8,char,984
enwik8,char,845
enwik8,char,894
enwik8,char,956
enwik8,char,969
enwik8,char,979
enwik8,char,981
enwik8,char,968
enwik8,char,954
enwik8,char,931
enwik8,char,970
enwik8,char,952
enwik8,char,813
enwik8,char,899
enwik8,char,954
enwik8,char,949
enwik8,char,953
enwik8,char,992
enwik8,char,742
enwik8,char,967
enwik8,char,869
enwik8,char,982
enwik8,char,977
enwik8,char,994
enwik8,char,965
enwik8,char,777
enwik8,char,722
enwik8,char,828
enwik8,char,732
enwik8,char,721
enwik8,char,992
enwik8,char,963
enwik8,char,950
enwik8,char,933
enwik8,char,978
enwik8,char,957
enwik8,char,955
enwik8,char,793
enwik8,char,954
enwik8,char,918
enwik8,char,950
enwik8,char,931
enwik8,char,920
enwik8,char,982
enwik8,char,968
enwik8,char,986
enwik8,char,846
enwik8,char,980
enwik8,char,985
enwik8,char,975
enwik8,char,938
enwik8,char,893
enwik8,char,875
enwik8,char,795
enwik8,char,834
enwik8,char,983
enwik8,char,916
enwik8,char,971
enwik8,char,966
enwik8,char,956
enwik8,char,962
enwik8,char,977
enwik8,char,966
enwik8,char,854
enwik8,char,889
enwik8,char,980
enwik8,char,988
enwik8,char,979
enwik8,char,819
enwik8,char,982
enwik8,char,970
enwik8,char,983
enwik8,char,959
enwik8,char,973
enwik8,char,959
enwik8,char,939
enwik8,char,920
enwik8,char,889
enwik8,char,958
enwik8,char,968
enwik8,char,973
enwik8,char,989
enwik8,char,810
enwik8,char,991
enwik8,char,977
enwik8,char,893
enwik8,char,946
enwik8,char,833
enwik8,char,889
enwik8,char,743
enwik8,char,975
enwik8,char,968
enwik8,char,959
enwik8,char,961
enwik8,char,962
enwik8,char,906
enwik8,char,636
enwik8,char,962
enwik8,char,970
enwik8,char,845
enwik8,char,958
enwik8,char,850
enwik8,char,960
enwik8,char,946
enwik8,char,916
enwik8,char,926
enwik8,char,925
enwik8,char,663
enwik8,char,952
enwik8,char,959
enwik8,char,893
enwik8,char,987
enwik8,char,868
enwik8,char,820
enwik8,char,925
enwik8,char,959
enwik8,char,931
enwik8,char,944
enwik8,char,972
enwik8,char,983
enwik8,char,955
enwik8,char,987
enwik8,char,977
enwik8,char,986
enwik8,char,839
enwik8,char,942
enwik8,char,998
enwik8,char,924
enwik8,char,981
enwik8,char,914
enwik8,char,959
enwik8,char,977
enwik8,char,960
enwik8,char,928
enwik8,char,928
enwik8,char,961
enwik8,char,983
enwik8,char,991
enwik8,char,877
enwik8,char,959
enwik8,char,976
enwik8,char,984
enwik8,char,944
enwik8,char,772
enwik8,char,944
enwik8,char,951
enwik8,char,980
enwik8,char,951
enwik8,char,976
enwik8,char,951
enwik8,char,918
enwik8,char,929
enwik8,char,673
enwik8,char,621
enwik8,char,942
enwik8,char,908
enwik8,char,958
enwik8,char,974
enwik8,char,980
enwik8,char,967
enwik8,char,989
enwik8,char,699
enwik8,char,960
enwik8,char,966
enwik8,char,961
enwik8,char,937
enwik8,char,954
enwik8,char,985
enwik8,char,870
enwik8,char,935
enwik8,char,724
enwik8,char,685
enwik8,char,931
enwik8,char,714
enwik8,char,734
enwik8,char,979
enwik8,char,972
enwik8,char,980
enwik8,char,990
enwik8,char,800
enwik8,char,730
enwik8,char,914
enwik8,char,964
enwik8,char,808
enwik8,char,996
enwik8,char,954
enwik8,char,805
enwik8,char,981
enwik8,char,987
enwik8,char,965
enwik8,char,955
enwik8,char,958
enwik8,char,966
enwik8,char,986
enwik8,char,853
enwik8,char,935
enwik8,char,894
enwik8,char,986
enwik8,char,713
enwik8,char,968
enwik8,char,830
enwik8,char,968
enwik8,char,972
enwik8,char,972
enwik8,char,702
enwik8,char,959
enwik8,char,966
enwik8,char,866
enwik8,char,979
enwik8,char,946
enwik8,char,962
enwik8,char,938
enwik8,char,987
enwik8,char,962
enwik8,char,974
enwik8,char,963
enwik8,char,961
enwik8,char,975
enwik8,char,901
enwik8,char,968
enwik8,char,954
enwik8,char,907
enwik8,char,875
enwik8,char,958
enwik8,char,958
enwik8,char,897
enwik8,char,985
enwik8,char,936
enwik8,char,923
enwik8,char,961
enwik8,char,925
enwik8,char,832
enwik8,char,800
enwik8,char,940
enwik8,char,972
enwik8,char,954
enwik8,char,986
enwik8,char,937
enwik8,char,972
enwik8,char,961
enwik8,char,925
enwik8,char,832
enwik8,char,953
enwik8,char,858
enwik8,char,990
enwik8,char,948
enwik8,char,948
enwik8,char,983
enwik8,char,928
enwik8,char,971
enwik8,char,975
enwik8,char,692
enwik8,char,950
enwik8,char,943
enwik8,char,980
enwik8,char,976
enwik8,char,979
enwik8,char,788
enwik8,char,969
enwik8,char,967
enwik8,char,978
enwik8,char,970
enwik8,char,926
enwik8,char,975
enwik8,char,943
enwik8,char,931
enwik8,char,769
enwik8,char,780
enwik8,char,987
enwik8,char,989
enwik8,char,978
enwik8,char,963
enwik8,char,847
enwik8,char,896
enwik8,char,931
enwik8,char,755
enwik8,char,987
enwik8,char,979
enwik8,char,941
enwik8,char,934
enwik8,char,974
enwik8,char,943
enwik8,char,965
enwik8,char,952
enwik8,char,944
enwik8,char,972
enwik8,char,992
enwik8,char,966
enwik8,char,945
enwik8,char,955
enwik8,char,984
enwik8,char,947
enwik8,char,938
enwik8,char,962
enwik8,char,970
enwik8,char,972
enwik8,char,612
enwik8,char,946
enwik8,char,942
enwik8,char,826
enwik8,char,978
enwik8,char,861
enwik8,char,945
enwik8,char,855
enwik8,char,959
enwik8,char,964
enwik8,char,994
enwik8,char,979
enwik8,char,986
enwik8,char,667
enwik8,char,893
enwik8,char,881
enwik8,char,884
enwik8,char,934
enwik8,char,974
enwik8,char,852
enwik8,char,947
enwik8,char,948
enwik8,char,803
enwik8,char,981
enwik8,char,962
enwik8,char,897
enwik8,char,977
enwik8,char,966
enwik8,char,918
enwik8,char,952
enwik8,char,962
enwik8,char,977
enwik8,char,974
enwik8,char,960
enwik8,char,949
enwik8,char,952
enwik8,char,985
enwik8,char,960
enwik8,char,864
enwik8,char,945
enwik8,char,891
enwik8,char,831
enwik8,char,948
enwik8,char,824
enwik8,char,966
enwik8,char,943
enwik8,char,986
enwik8,char,971
enwik8,char,973
enwik8,char,987
enwik8,char,764
enwik8,char,938
enwik8,char,906
enwik8,char,820
enwik8,char,823
enwik8,char,986
enwik8,char,933
enwik8,char,941
enwik8,char,993
enwik8,char,969
enwik8,char,961
enwik8,char,959
enwik8,char,955
enwik8,char,951
enwik8,char,970
enwik8,char,964
enwik8,char,758
enwik8,char,976
enwik8,char,694
enwik8,char,864
enwik8,char,970
enwik8,char,933
enwik8,char,921
enwik8,char,743
enwik8,char,971
enwik8,char,941
enwik8,char,969
enwik8,char,966
enwik8,char,837
enwik8,char,604
enwik8,char,960
enwik8,char,909
enwik8,char,873
enwik8,char,975
enwik8,char,955
enwik8,char,957
enwik8,char,928
enwik8,char,975
enwik8,char,973
enwik8,char,978
enwik8,char,758
enwik8,char,980
enwik8,char,954
enwik8,char,949
enwik8,char,980
enwik8,char,944
enwik8,char,893
enwik8,char,945
enwik8,char,967
enwik8,char,982
enwik8,char,768
enwik8,char,878
enwik8,char,902
enwik8,char,852
enwik8,char,917
enwik8,char,791
enwik8,char,840
enwik8,char,947
enwik8,char,982
enwik8,char,960
enwik8,char,843
enwik8,char,962
enwik8,char,981
enwik8,char,837
enwik8,char,990
enwik8,char,943
enwik8,char,963
enwik8,char,940
enwik8,char,955
enwik8,char,928
enwik8,char,767
enwik8,char,990
enwik8,char,962
enwik8,char,943
enwik8,char,982
enwik8,char,973
enwik8,char,871
enwik8,char,870
enwik8,char,961
enwik8,char,932
enwik8,char,757
enwik8,char,963
enwik8,char,934
enwik8,char,850
enwik8,char,784
enwik8,char,948
enwik8,char,760
enwik8,char,888
enwik8,char,876
enwik8,char,817
enwik8,char,981
enwik8,char,941
enwik8,char,975
enwik8,char,986
enwik8,char,854
enwik8,char,950
enwik8,char,955
enwik8,char,945
enwik8,char,835
enwik8,char,955
enwik8,char,936
enwik8,char,924
enwik8,char,980
enwik8,char,949
enwik8,char,973
enwik8,char,690
enwik8,char,943
enwik8,char,979
enwik8,char,979
enwik8,char,668
enwik8,char,950
enwik8,char,773
enwik8,char,939
enwik8,char,968
enwik8,char,983
enwik8,char,949
enwik8,char,890
enwik8,char,962
enwik8,char,968
enwik8,char,929
enwik8,char,886
enwik8,char,930
enwik8,char,937
enwik8,char,967
enwik8,char,706
enwik8,char,967
enwik8,char,899
enwik8,char,973
enwik8,char,755
enwik8,char,962
enwik8,char,813
enwik8,char,988
enwik8,char,941
enwik8,char,1000
enwik8,char,985
enwik8,char,942
enwik8,char,972
enwik8,char,818
enwik8,char,708
enwik8,char,952
enwik8,char,916
enwik8,char,984
enwik8,char,990
enwik8,char,935
enwik8,char,946
enwik8,char,933
enwik8,char,926
enwik8,char,963
enwik8,char,979
enwik8,char,957
enwik8,char,913
enwik8,char,986
enwik8,char,990
enwik8,char,911
enwik8,char,972
enwik8,char,884
enwik8,char,836
enwik8,char,974
enwik8,char,942
enwik8,char,965
enwik8,char,804
enwik8,char,979
enwik8,char,991
enwik8,char,989
enwik8,char,935
enwik8,char,913
enwik8,char,965
enwik8,char,880
enwik8,char,939
enwik8,char,957
enwik8,char,946
enwik8,char,973
enwik8,char,958
enwik8,char,794
enwik8,char,599
enwik8,char,914
enwik8,char,982
enwik8,char,965
enwik8,char,979
enwik8,char,782
enwik8,char,962
enwik8,char,868
enwik8,char,905
enwik8,char,917
enwik8,char,934
enwik8,char,968
enwik8,char,993
enwik8,char,970
enwik8,char,834
enwik8,char,942
enwik8,char,958
enwik8,char,881
enwik8,char,850
enwik8,char,951
enwik8,char,935
enwik8,char,923
enwik8,char,906
enwik8,char,864
enwik8,char,964
enwik8,char,794
enwik8,char,975
enwik8,char,982
enwik8,char,877
enwik8,char,939
enwik8,char,968
enwik8,char,932
enwik8,char,729
enwik8,char,981
enwik8,char,971
enwik8,char,914
enwik8,char,966
enwik8,char,927
enwik8,char,950
enwik8,char,927
enwik8,char,966
enwik8,char,974
enwik8,char,954
enwik8,char,971
enwik8,char,948
enwik8,char,959
enwik8,char,653
enwik8,char,984
enwik8,char,965
enwik8,char,980
enwik8,char,908
enwik8,char,945
enwik8,char,980
enwik8,char,806
enwik8,char,918
enwik8,char,812
enwik8,char,997
enwik8,char,793
enwik8,char,971
enwik8,char,940
enwik8,char,923
enwik8,char,884
enwik8,char,928
enwik8,char,953
enwik8,char,963
enwik8,char,684
enwik8,char,978
enwik8,char,963
enwik8,char,934
enwik8,char,935
enwik8,char,926
enwik8,char,948
enwik8,char,971
enwik8,char,982
enwik8,char,834
enwik8,char,849
enwik8,char,937
enwik8,char,675
enwik8,char,946
enwik8,char,989
enwik8,char,953
enwik8,char,977
enwik8,char,936
enwik8,char,951
enwik8,char,941
enwik8,char,979
enwik8,char,652
enwik8,char,965
enwik8,char,877
enwik8,char,599
enwik8,char,925
enwik8,char,677
enwik8,char,921
enwik8,char,973
enwik8,char,689
enwik8,char,973
enwik8,char,981
enwik8,char,960
enwik8,char,845
enwik8,char,856
enwik8,char,552
enwik8,char,826
enwik8,char,962
enwik8,char,968
enwik8,char,898
enwik8,char,852
enwik8,char,954
enwik8,char,934
enwik8,char,975
enwik8,char,819
enwik8,char,964
enwik8,char,962
enwik8,char,807
enwik8,char,958
enwik8,char,959
enwik8,char,939
enwik8,char,974
enwik8,char,996
enwik8,char,970
enwik8,char,872
enwik8,char,967
enwik8,char,970
enwik8,char,796
enwik8,char,958
enwik8,char,844
enwik8,char,970
enwik8,char,955
enwik8,char,762
enwik8,char,966
enwik8,char,970
enwik8,char,997
enwik8,char,949
enwik8,char,946
enwik8,char,826
enwik8,char,965
enwik8,char,850
enwik8,char,961
enwik8,char,870
enwik8,char,770
enwik8,char,964
enwik8,char,898
enwik8,char,982
enwik8,char,982
enwik8,char,980
enwik8,char,695
enwik8,char,924
enwik8,char,925
enwik8,char,993
enwik8,char,919
enwik8,char,952
enwik8,char,928
enwik8,char,985
enwik8,char,922
enwik8,char,960
enwik8,char,974
enwik8,char,989
enwik8,char,979
enwik8,char,884
enwik8,char,977
enwik8,char,954
enwik8,char,956
enwik8,char,859
enwik8,char,985
enwik8,char,959
enwik8,char,972
enwik8,char,943
enwik8,char,955
enwik8,char,967
enwik8,char,949
enwik8,char,991
enwik8,char,974
enwik8,char,931
enwik8,char,922
enwik8,char,613
enwik8,char,961
enwik8,char,905
enwik8,char,993
enwik8,char,987
enwik8,char,913
enwik8,char,933
enwik8,char,984
enwik8,char,971
enwik8,char,950
enwik8,char,953
enwik8,char,958
enwik8,char,945
enwik8,char,939
enwik8,char,934
enwik8,char,963
enwik8,char,996
enwik8,char,945
enwik8,char,958
enwik8,char,905
enwik8,char,835
enwik8,char,964
enwik8,char,982
enwik8,char,951
enwik8,char,975
enwik8,char,921
enwik8,char,974
enwik8,char,669
enwik8,char,954
enwik8,char,974
enwik8,char,743
enwik8,char,968
enwik8,char,649
enwik8,char,925
enwik8,char,996
enwik8,char,980
enwik8,char,968
enwik8,char,970
enwik8,char,870
enwik8,char,985
enwik8,char,1000
enwik8,char,968
enwik8,char,979
enwik8,char,960
enwik8,char,968
enwik8,char,739
enwik8,char,966
enwik8,char,989
enwik8,char,946
enwik8,char,962
enwik8,char,864
enwik8,char,969
enwik8,char,838
enwik8,char,918
enwik8,char,967
enwik8,char,969
enwik8,char,979
enwik8,char,986
enwik8,char,978
enwik8,char,919
enwik8,char,924
enwik8,char,969
enwik8,char,954
enwik8,char,906
enwik8,char,857
enwik8,char,842
enwik8,char,959
enwik8,char,991
enwik8,char,969
enwik8,char,968
enwik8,char,965
enwik8,char,970
enwik8,char,967
enwik8,char,975
enwik8,char,893
enwik8,char,964
enwik8,char,973
enwik8,char,923
enwik8,char,886
enwik8,char,830
enwik8,char,970
enwik8,char,984
enwik8,char,944
enwik8,char,914
enwik8,char,963
enwik8,char,929
enwik8,char,827
enwik8,char,960
enwik8,char,989
enwik8,char,988
enwik8,char,657
enwik8,char,986
enwik8,char,825
enwik8,char,983
enwik8,char,954
enwik8,char,947
enwik8,char,978
enwik8,char,953
enwik8,char,941
enwik8,char,823
enwik8,char,970
enwik8,char,967
enwik8,char,951
enwik8,char,960
enwik8,char,982
enwik8,char,960
enwik8,char,879
enwik8,char,932
enwik8,char,957
enwik8,char,868
enwik8,char,955
enwik8,char,947
enwik8,char,905
enwik8,char,981
enwik8,char,902
enwik8,char,973
enwik8,char,988
enwik8,char,961
enwik8,char,964
enwik8,char,960
enwik8,char,812
enwik8,char,866
enwik8,char,948
enwik8,char,977
enwik8,char,887
enwik8,char,962
enwik8,char,949
enwik8,char,981
enwik8,char,966
enwik8,char,880
enwik8,char,850
enwik8,char,984
enwik8,char,861
enwik8,char,991
enwik8,char,996
enwik8,char,969
enwik8,char,963
enwik8,char,948
enwik8,char,965
enwik8,char,951
enwik8,char,968
enwik8,char,974
enwik8,char,892
enwik8,char,978
enwik8,char,950
enwik8,char,974
enwik8,char,836
enwik8,char,973
enwik8,char,912
enwik8,char,965
enwik8,char,967
enwik8,char,975
enwik8,char,961
enwik8,char,935
enwik8,char,969
enwik8,char,979
enwik8,char,961
enwik8,char,778
enwik8,char,995
enwik8,char,899
enwik8,char,944
enwik8,char,908
enwik8,char,821
enwik8,char,964
enwik8,char,824
enwik8,char,975
enwik8,char,797
enwik8,char,871
enwik8,char,968
enwik8,char,941
enwik8,char,955
enwik8,char,977
enwik8,char,971
enwik8,char,966
enwik8,char,967
enwik8,char,979
enwik8,char,983
enwik8,char,983
enwik8,char,976
enwik8,char,996
enwik8,char,885
enwik8,char,965
enwik8,char,939
enwik8,char,942
enwik8,char,954
enwik8,char,980
enwik8,char,915
enwik8,char,970
enwik8,char,955
enwik8,char,792
enwik8,char,980
enwik8,char,976
enwik8,char,973
enwik8,char,964
enwik8,char,945
enwik8,char,978
enwik8,char,984
enwik8,char,970
enwik8,char,926
enwik8,char,797
enwik8,char,951
enwik8,char,898
enwik8,char,982
enwik8,char,865
enwik8,char,962
enwik8,char,886
enwik8,char,946
enwik8,char,997
enwik8,char,980
enwik8,char,957
enwik8,char,953
enwik8,char,959
enwik8,char,964
enwik8,char,740
enwik8,char,856
enwik8,char,930
enwik8,char,965
enwik8,char,966
enwik8,char,777
enwik8,char,618
enwik8,char,826
enwik8,char,975
enwik8,char,968
enwik8,char,933
enwik8,char,979
enwik8,char,965
enwik8,char,960
enwik8,char,981
enwik8,char,958
enwik8,char,944
enwik8,char,984
enwik8,char,971
enwik8,char,971
enwik8,char,943
enwik8,char,990
enwik8,char,945
enwik8,char,922
enwik8,char,839
enwik8,char,977
enwik8,char,910
enwik8,char,908
enwik8,char,977
enwik8,char,921
enwik8,char,965
enwik8,char,970
enwik8,char,920
enwik8,char,790
enwik8,char,992
enwik8,char,963
enwik8,char,894
enwik8,char,879
enwik8,char,947
enwik8,char,984
enwik8,char,710
enwik8,char,836
enwik8,char,944
enwik8,char,965
enwik8,char,975
enwik8,char,962
enwik8,char,941
enwik8,char,963
enwik8,char,978
enwik8,char,938
enwik8,char,954
enwik8,char,980
enwik8,char,977
enwik8,char,977
enwik8,char,978
enwik8,char,990
enwik8,char,914
enwik8,char,971
enwik8,char,996
enwik8,char,905
enwik8,char,966
enwik8,char,956
enwik8,char,996
enwik8,char,959
enwik8,char,934
enwik8,char,917
enwik8,char,969
enwik8,char,965
enwik8,char,963
enwik8,char,755
enwik8,char,971
enwik8,char,903
enwik8,char,973
enwik8,char,914
enwik8,char,958
enwik8,char,882
enwik8,char,906
enwik8,char,927
enwik8,char,923
enwik8,char,966
enwik8,char,883
enwik8,char,886
enwik8,char,979
enwik8,char,856
enwik8,char,916
enwik8,char,994
enwik8,char,832
enwik8,char,972
enwik8,char,997
enwik8,char,949
enwik8,char,908
enwik8,char,935
enwik8,char,984
enwik8,char,970
enwik8,char,978
enwik8,char,956
enwik8,char,952
enwik8,char,969
enwik8,char,823
enwik8,char,992
enwik8,char,960
enwik8,char,940
enwik8,char,973
enwik8,char,997
enwik8,char,959
enwik8,char,965
enwik8,char,837
enwik8,char,944
enwik8,char,945
enwik8,char,941
enwik8,char,928
enwik8,char,955
enwik8,char,975
enwik8,char,972
enwik8,char,777
enwik8,char,956
enwik8,char,971
enwik8,char,978
enwik8,char,862
enwik8,char,934
enwik8,char,857
enwik8,char,839
enwik8,char,907
enwik8,char,832
enwik8,char,976
enwik8,char,950
enwik8,char,927
enwik8,char,879
enwik8,char,965
enwik8,char,981
enwik8,char,917
enwik8,char,997
enwik8,char,941
enwik8,char,894
enwik8,char,912
enwik8,char,872
enwik8,char,988
enwik8,char,964
enwik8,char,978
enwik8,char,933
enwik8,char,984
enwik8,char,972
enwik8,char,902
enwik8,char,975
enwik8,char,743
enwik8,char,940
enwik8,char,966
enwik8,char,962
enwik8,char,958
enwik8,char,790
enwik8,char,956
enwik8,char,971
enwik8,char,951
enwik8,char,962
enwik8,char,679
enwik8,char,948
enwik8,char,944
enwik8,char,923
enwik8,char,959
enwik8,char,936
enwik8,char,830
enwik8,char,956
enwik8,char,976
enwik8,char,955
enwik8,char,893
enwik8,char,866
enwik8,char,931
enwik8,char,964
enwik8,char,885
enwik8,char,986
enwik8,char,977
enwik8,char,967
enwik8,char,970
enwik8,char,990
enwik8,char,962
enwik8,char,974
enwik8,char,956
enwik8,char,972
enwik8,char,952
enwik8,char,981
enwik8,char,962
enwik8,char,905
enwik8,char,819
enwik8,char,916
enwik8,char,982
enwik8,char,903
enwik8,char,982
enwik8,char,980
enwik8,char,776
enwik8,char,945
enwik8,char,900
enwik8,char,975
enwik8,char,965
enwik8,char,845
enwik8,char,862
enwik8,char,984
enwik8,char,946
enwik8,char,976
enwik8,char,907
enwik8,char,942
enwik8,char,927
enwik8,char,967
enwik8,char,961
enwik8,char,963
enwik8,char,963
enwik8,char,934
enwik8,char,975
enwik8,char,970
enwik8,char,900
enwik8,char,969
enwik8,char,991
enwik8,char,864
enwik8,char,985
enwik8,char,934
enwik8,char,999
enwik8,char,962
enwik8,char,984
enwik8,char,978
enwik8,char,955
