dataset,tokenizer,sequence_length
enwik8,bpe_30000,210
enwik8,bpe_30000,209
enwik8,bpe_30000,273
enwik8,bpe_30000,239
enwik8,bpe_30000,177
enwik8,bpe_30000,178
enwik8,bpe_30000,246
enwik8,bpe_30000,204
enwik8,bpe_30000,212
enwik8,bpe_30000,209
enwik8,bpe_30000,179
enwik8,bpe_30000,211
enwik8,bpe_30000,208
enwik8,bpe_30000,172
enwik8,bpe_30000,234
enwik8,bpe_30000,198
enwik8,bpe_30000,214
enwik8,bpe_30000,214
enwik8,bpe_30000,206
enwik8,bpe_30000,170
enwik8,bpe_30000,187
enwik8,bpe_30000,194
enwik8,bpe_30000,205
enwik8,bpe_30000,177
enwik8,bpe_30000,205
enwik8,bpe_30000,211
enwik8,bpe_30000,190
enwik8,bpe_30000,179
enwik8,bpe_30000,221
enwik8,bpe_30000,170
enwik8,bpe_30000,200
enwik8,bpe_30000,217
enwik8,bpe_30000,165
enwik8,bpe_30000,168
enwik8,bpe_30000,188
enwik8,bpe_30000,214
enwik8,bpe_30000,231
enwik8,bpe_30000,177
enwik8,bpe_30000,241
enwik8,bpe_30000,215
enwik8,bpe_30000,228
enwik8,bpe_30000,199
enwik8,bpe_30000,262
enwik8,bpe_30000,191
enwik8,bpe_30000,185
enwik8,bpe_30000,202
enwik8,bpe_30000,196
enwik8,bpe_30000,213
enwik8,bpe_30000,222
enwik8,bpe_30000,200
enwik8,bpe_30000,207
enwik8,bpe_30000,164
enwik8,bpe_30000,210
enwik8,bpe_30000,262
enwik8,bpe_30000,203
enwik8,bpe_30000,195
enwik8,bpe_30000,193
enwik8,bpe_30000,186
enwik8,bpe_30000,193
enwik8,bpe_30000,192
enwik8,bpe_30000,183
enwik8,bpe_30000,186
enwik8,bpe_30000,209
enwik8,bpe_30000,208
enwik8,bpe_30000,210
enwik8,bpe_30000,215
enwik8,bpe_30000,202
enwik8,bpe_30000,148
enwik8,bpe_30000,191
enwik8,bpe_30000,185
enwik8,bpe_30000,183
enwik8,bpe_30000,167
enwik8,bpe_30000,201
enwik8,bpe_30000,174
enwik8,bpe_30000,176
enwik8,bpe_30000,172
enwik8,bpe_30000,172
enwik8,bpe_30000,212
enwik8,bpe_30000,168
enwik8,bpe_30000,203
enwik8,bpe_30000,193
enwik8,bpe_30000,196
enwik8,bpe_30000,201
enwik8,bpe_30000,181
enwik8,bpe_30000,278
enwik8,bpe_30000,213
enwik8,bpe_30000,190
enwik8,bpe_30000,191
enwik8,bpe_30000,185
enwik8,bpe_30000,172
enwik8,bpe_30000,205
enwik8,bpe_30000,206
enwik8,bpe_30000,206
enwik8,bpe_30000,223
enwik8,bpe_30000,207
enwik8,bpe_30000,214
enwik8,bpe_30000,218
enwik8,bpe_30000,171
enwik8,bpe_30000,184
enwik8,bpe_30000,187
enwik8,bpe_30000,223
enwik8,bpe_30000,230
enwik8,bpe_30000,198
enwik8,bpe_30000,196
enwik8,bpe_30000,198
enwik8,bpe_30000,212
enwik8,bpe_30000,258
enwik8,bpe_30000,214
enwik8,bpe_30000,198
enwik8,bpe_30000,218
enwik8,bpe_30000,204
enwik8,bpe_30000,213
enwik8,bpe_30000,211
enwik8,bpe_30000,228
enwik8,bpe_30000,210
enwik8,bpe_30000,216
enwik8,bpe_30000,216
enwik8,bpe_30000,176
enwik8,bpe_30000,216
enwik8,bpe_30000,201
enwik8,bpe_30000,201
enwik8,bpe_30000,179
enwik8,bpe_30000,204
enwik8,bpe_30000,187
enwik8,bpe_30000,205
enwik8,bpe_30000,195
enwik8,bpe_30000,159
enwik8,bpe_30000,219
enwik8,bpe_30000,203
enwik8,bpe_30000,211
enwik8,bpe_30000,181
enwik8,bpe_30000,173
enwik8,bpe_30000,218
enwik8,bpe_30000,186
enwik8,bpe_30000,176
enwik8,bpe_30000,203
enwik8,bpe_30000,193
enwik8,bpe_30000,199
enwik8,bpe_30000,216
enwik8,bpe_30000,214
enwik8,bpe_30000,202
enwik8,bpe_30000,196
enwik8,bpe_30000,188
enwik8,bpe_30000,227
enwik8,bpe_30000,259
enwik8,bpe_30000,218
enwik8,bpe_30000,183
enwik8,bpe_30000,185
enwik8,bpe_30000,173
enwik8,bpe_30000,203
enwik8,bpe_30000,202
enwik8,bpe_30000,186
enwik8,bpe_30000,200
enwik8,bpe_30000,212
enwik8,bpe_30000,184
enwik8,bpe_30000,196
enwik8,bpe_30000,174
enwik8,bpe_30000,193
enwik8,bpe_30000,219
enwik8,bpe_30000,219
enwik8,bpe_30000,207
enwik8,bpe_30000,225
enwik8,bpe_30000,224
enwik8,bpe_30000,190
enwik8,bpe_30000,204
enwik8,bpe_30000,229
enwik8,bpe_30000,198
enwik8,bpe_30000,200
enwik8,bpe_30000,252
enwik8,bpe_30000,174
enwik8,bpe_30000,177
enwik8,bpe_30000,228
enwik8,bpe_30000,195
enwik8,bpe_30000,209
enwik8,bpe_30000,192
enwik8,bpe_30000,210
enwik8,bpe_30000,235
enwik8,bpe_30000,219
enwik8,bpe_30000,247
enwik8,bpe_30000,237
enwik8,bpe_30000,201
enwik8,bpe_30000,187
enwik8,bpe_30000,193
enwik8,bpe_30000,186
enwik8,bpe_30000,162
enwik8,bpe_30000,192
enwik8,bpe_30000,178
enwik8,bpe_30000,183
enwik8,bpe_30000,205
enwik8,bpe_30000,207
enwik8,bpe_30000,170
enwik8,bpe_30000,159
enwik8,bpe_30000,222
enwik8,bpe_30000,152
enwik8,bpe_30000,199
enwik8,bpe_30000,235
enwik8,bpe_30000,208
enwik8,bpe_30000,213
enwik8,bpe_30000,213
enwik8,bpe_30000,186
enwik8,bpe_30000,179
enwik8,bpe_30000,198
enwik8,bpe_30000,214
enwik8,bpe_30000,205
enwik8,bpe_30000,199
enwik8,bpe_30000,162
enwik8,bpe_30000,184
enwik8,bpe_30000,194
enwik8,bpe_30000,204
enwik8,bpe_30000,188
enwik8,bpe_30000,199
enwik8,bpe_30000,178
enwik8,bpe_30000,206
enwik8,bpe_30000,184
enwik8,bpe_30000,224
enwik8,bpe_30000,234
enwik8,bpe_30000,202
enwik8,bpe_30000,169
enwik8,bpe_30000,198
enwik8,bpe_30000,223
enwik8,bpe_30000,186
enwik8,bpe_30000,170
enwik8,bpe_30000,194
enwik8,bpe_30000,157
enwik8,bpe_30000,212
enwik8,bpe_30000,204
enwik8,bpe_30000,193
enwik8,bpe_30000,202
enwik8,bpe_30000,259
enwik8,bpe_30000,196
enwik8,bpe_30000,173
enwik8,bpe_30000,201
enwik8,bpe_30000,242
enwik8,bpe_30000,199
enwik8,bpe_30000,196
enwik8,bpe_30000,194
enwik8,bpe_30000,167
enwik8,bpe_30000,197
enwik8,bpe_30000,264
enwik8,bpe_30000,246
enwik8,bpe_30000,192
enwik8,bpe_30000,196
enwik8,bpe_30000,205
enwik8,bpe_30000,195
enwik8,bpe_30000,275
enwik8,bpe_30000,204
enwik8,bpe_30000,272
enwik8,bpe_30000,228
enwik8,bpe_30000,206
enwik8,bpe_30000,184
enwik8,bpe_30000,197
enwik8,bpe_30000,187
enwik8,bpe_30000,174
enwik8,bpe_30000,223
enwik8,bpe_30000,229
enwik8,bpe_30000,179
enwik8,bpe_30000,156
enwik8,bpe_30000,316
enwik8,bpe_30000,206
enwik8,bpe_30000,215
enwik8,bpe_30000,244
enwik8,bpe_30000,159
enwik8,bpe_30000,193
enwik8,bpe_30000,218
enwik8,bpe_30000,198
enwik8,bpe_30000,219
enwik8,bpe_30000,193
enwik8,bpe_30000,207
enwik8,bpe_30000,206
enwik8,bpe_30000,179
enwik8,bpe_30000,214
enwik8,bpe_30000,206
enwik8,bpe_30000,184
enwik8,bpe_30000,195
enwik8,bpe_30000,200
enwik8,bpe_30000,263
enwik8,bpe_30000,213
enwik8,bpe_30000,212
enwik8,bpe_30000,180
enwik8,bpe_30000,196
enwik8,bpe_30000,210
enwik8,bpe_30000,214
enwik8,bpe_30000,166
enwik8,bpe_30000,247
enwik8,bpe_30000,178
enwik8,bpe_30000,194
enwik8,bpe_30000,182
enwik8,bpe_30000,234
enwik8,bpe_30000,174
enwik8,bpe_30000,214
enwik8,bpe_30000,227
enwik8,bpe_30000,194
enwik8,bpe_30000,212
enwik8,bpe_30000,217
enwik8,bpe_30000,198
enwik8,bpe_30000,186
enwik8,bpe_30000,180
enwik8,bpe_30000,174
enwik8,bpe_30000,204
enwik8,bpe_30000,214
enwik8,bpe_30000,212
enwik8,bpe_30000,202
enwik8,bpe_30000,174
enwik8,bpe_30000,216
enwik8,bpe_30000,167
enwik8,bpe_30000,191
enwik8,bpe_30000,206
enwik8,bpe_30000,161
enwik8,bpe_30000,175
enwik8,bpe_30000,182
enwik8,bpe_30000,183
enwik8,bpe_30000,212
enwik8,bpe_30000,217
enwik8,bpe_30000,219
enwik8,bpe_30000,187
enwik8,bpe_30000,175
enwik8,bpe_30000,199
enwik8,bpe_30000,221
enwik8,bpe_30000,248
enwik8,bpe_30000,182
enwik8,bpe_30000,221
enwik8,bpe_30000,211
enwik8,bpe_30000,187
enwik8,bpe_30000,184
enwik8,bpe_30000,209
enwik8,bpe_30000,184
enwik8,bpe_30000,178
enwik8,bpe_30000,220
enwik8,bpe_30000,211
enwik8,bpe_30000,207
enwik8,bpe_30000,191
enwik8,bpe_30000,212
enwik8,bpe_30000,203
enwik8,bpe_30000,158
enwik8,bpe_30000,197
enwik8,bpe_30000,208
enwik8,bpe_30000,201
enwik8,bpe_30000,203
enwik8,bpe_30000,260
enwik8,bpe_30000,203
enwik8,bpe_30000,176
enwik8,bpe_30000,188
enwik8,bpe_30000,175
enwik8,bpe_30000,201
enwik8,bpe_30000,250
enwik8,bpe_30000,206
enwik8,bpe_30000,198
enwik8,bpe_30000,171
enwik8,bpe_30000,187
enwik8,bpe_30000,210
enwik8,bpe_30000,210
enwik8,bpe_30000,204
enwik8,bpe_30000,198
enwik8,bpe_30000,200
enwik8,bpe_30000,206
enwik8,bpe_30000,197
enwik8,bpe_30000,189
enwik8,bpe_30000,190
enwik8,bpe_30000,195
enwik8,bpe_30000,188
enwik8,bpe_30000,267
enwik8,bpe_30000,209
enwik8,bpe_30000,191
enwik8,bpe_30000,184
enwik8,bpe_30000,140
enwik8,bpe_30000,173
enwik8,bpe_30000,272
enwik8,bpe_30000,211
enwik8,bpe_30000,211
enwik8,bpe_30000,194
enwik8,bpe_30000,185
enwik8,bpe_30000,197
enwik8,bpe_30000,243
enwik8,bpe_30000,172
enwik8,bpe_30000,194
enwik8,bpe_30000,224
enwik8,bpe_30000,203
enwik8,bpe_30000,159
enwik8,bpe_30000,197
enwik8,bpe_30000,228
enwik8,bpe_30000,159
enwik8,bpe_30000,180
enwik8,bpe_30000,181
enwik8,bpe_30000,222
enwik8,bpe_30000,184
enwik8,bpe_30000,201
enwik8,bpe_30000,205
enwik8,bpe_30000,217
enwik8,bpe_30000,191
enwik8,bpe_30000,172
enwik8,bpe_30000,249
enwik8,bpe_30000,187
enwik8,bpe_30000,198
enwik8,bpe_30000,222
enwik8,bpe_30000,193
enwik8,bpe_30000,197
enwik8,bpe_30000,222
enwik8,bpe_30000,185
enwik8,bpe_30000,227
enwik8,bpe_30000,278
enwik8,bpe_30000,227
enwik8,bpe_30000,195
enwik8,bpe_30000,187
enwik8,bpe_30000,196
enwik8,bpe_30000,131
enwik8,bpe_30000,204
enwik8,bpe_30000,159
enwik8,bpe_30000,231
enwik8,bpe_30000,190
enwik8,bpe_30000,195
enwik8,bpe_30000,216
enwik8,bpe_30000,215
enwik8,bpe_30000,196
enwik8,bpe_30000,223
enwik8,bpe_30000,226
enwik8,bpe_30000,169
enwik8,bpe_30000,214
enwik8,bpe_30000,198
enwik8,bpe_30000,209
enwik8,bpe_30000,187
enwik8,bpe_30000,172
enwik8,bpe_30000,176
enwik8,bpe_30000,234
enwik8,bpe_30000,205
enwik8,bpe_30000,182
enwik8,bpe_30000,171
enwik8,bpe_30000,207
enwik8,bpe_30000,203
enwik8,bpe_30000,199
enwik8,bpe_30000,170
enwik8,bpe_30000,181
enwik8,bpe_30000,240
enwik8,bpe_30000,205
enwik8,bpe_30000,199
enwik8,bpe_30000,195
enwik8,bpe_30000,212
enwik8,bpe_30000,178
enwik8,bpe_30000,193
enwik8,bpe_30000,171
enwik8,bpe_30000,210
enwik8,bpe_30000,158
enwik8,bpe_30000,221
enwik8,bpe_30000,186
enwik8,bpe_30000,157
enwik8,bpe_30000,192
enwik8,bpe_30000,189
enwik8,bpe_30000,200
enwik8,bpe_30000,199
enwik8,bpe_30000,174
enwik8,bpe_30000,175
enwik8,bpe_30000,173
enwik8,bpe_30000,344
enwik8,bpe_30000,183
enwik8,bpe_30000,221
enwik8,bpe_30000,176
enwik8,bpe_30000,197
enwik8,bpe_30000,168
enwik8,bpe_30000,216
enwik8,bpe_30000,176
enwik8,bpe_30000,181
enwik8,bpe_30000,168
enwik8,bpe_30000,202
enwik8,bpe_30000,217
enwik8,bpe_30000,267
enwik8,bpe_30000,167
enwik8,bpe_30000,218
enwik8,bpe_30000,182
enwik8,bpe_30000,191
enwik8,bpe_30000,218
enwik8,bpe_30000,194
enwik8,bpe_30000,221
enwik8,bpe_30000,205
enwik8,bpe_30000,200
enwik8,bpe_30000,171
enwik8,bpe_30000,221
enwik8,bpe_30000,177
enwik8,bpe_30000,201
enwik8,bpe_30000,184
enwik8,bpe_30000,198
enwik8,bpe_30000,182
enwik8,bpe_30000,177
enwik8,bpe_30000,202
enwik8,bpe_30000,175
enwik8,bpe_30000,177
enwik8,bpe_30000,197
enwik8,bpe_30000,193
enwik8,bpe_30000,261
enwik8,bpe_30000,195
enwik8,bpe_30000,196
enwik8,bpe_30000,213
enwik8,bpe_30000,136
enwik8,bpe_30000,193
enwik8,bpe_30000,214
enwik8,bpe_30000,171
enwik8,bpe_30000,210
enwik8,bpe_30000,184
enwik8,bpe_30000,248
enwik8,bpe_30000,167
enwik8,bpe_30000,239
enwik8,bpe_30000,182
enwik8,bpe_30000,238
enwik8,bpe_30000,194
enwik8,bpe_30000,216
enwik8,bpe_30000,262
enwik8,bpe_30000,211
enwik8,bpe_30000,191
enwik8,bpe_30000,204
enwik8,bpe_30000,177
enwik8,bpe_30000,194
enwik8,bpe_30000,187
enwik8,bpe_30000,140
enwik8,bpe_30000,254
enwik8,bpe_30000,189
enwik8,bpe_30000,189
enwik8,bpe_30000,230
enwik8,bpe_30000,191
enwik8,bpe_30000,164
enwik8,bpe_30000,263
enwik8,bpe_30000,180
enwik8,bpe_30000,208
enwik8,bpe_30000,202
enwik8,bpe_30000,207
enwik8,bpe_30000,196
enwik8,bpe_30000,205
enwik8,bpe_30000,165
enwik8,bpe_30000,203
enwik8,bpe_30000,247
enwik8,bpe_30000,200
enwik8,bpe_30000,190
enwik8,bpe_30000,180
enwik8,bpe_30000,218
enwik8,bpe_30000,159
enwik8,bpe_30000,187
enwik8,bpe_30000,232
enwik8,bpe_30000,202
enwik8,bpe_30000,180
enwik8,bpe_30000,183
enwik8,bpe_30000,240
enwik8,bpe_30000,171
enwik8,bpe_30000,191
enwik8,bpe_30000,167
enwik8,bpe_30000,184
enwik8,bpe_30000,155
enwik8,bpe_30000,237
enwik8,bpe_30000,183
enwik8,bpe_30000,198
enwik8,bpe_30000,193
enwik8,bpe_30000,136
enwik8,bpe_30000,176
enwik8,bpe_30000,177
enwik8,bpe_30000,197
enwik8,bpe_30000,219
enwik8,bpe_30000,211
enwik8,bpe_30000,136
enwik8,bpe_30000,187
enwik8,bpe_30000,178
enwik8,bpe_30000,175
enwik8,bpe_30000,196
enwik8,bpe_30000,244
enwik8,bpe_30000,183
enwik8,bpe_30000,226
enwik8,bpe_30000,200
enwik8,bpe_30000,203
enwik8,bpe_30000,155
enwik8,bpe_30000,196
enwik8,bpe_30000,190
enwik8,bpe_30000,204
enwik8,bpe_30000,207
enwik8,bpe_30000,277
enwik8,bpe_30000,206
enwik8,bpe_30000,170
enwik8,bpe_30000,173
enwik8,bpe_30000,220
enwik8,bpe_30000,197
enwik8,bpe_30000,227
enwik8,bpe_30000,202
enwik8,bpe_30000,183
enwik8,bpe_30000,212
enwik8,bpe_30000,215
enwik8,bpe_30000,207
enwik8,bpe_30000,187
enwik8,bpe_30000,216
enwik8,bpe_30000,201
enwik8,bpe_30000,215
enwik8,bpe_30000,199
enwik8,bpe_30000,193
enwik8,bpe_30000,250
enwik8,bpe_30000,210
enwik8,bpe_30000,196
enwik8,bpe_30000,222
enwik8,bpe_30000,186
enwik8,bpe_30000,224
enwik8,bpe_30000,184
enwik8,bpe_30000,172
enwik8,bpe_30000,158
enwik8,bpe_30000,175
enwik8,bpe_30000,244
enwik8,bpe_30000,201
enwik8,bpe_30000,328
enwik8,bpe_30000,311
enwik8,bpe_30000,210
enwik8,bpe_30000,197
enwik8,bpe_30000,200
enwik8,bpe_30000,190
enwik8,bpe_30000,183
enwik8,bpe_30000,260
enwik8,bpe_30000,211
enwik8,bpe_30000,191
enwik8,bpe_30000,208
enwik8,bpe_30000,182
enwik8,bpe_30000,220
enwik8,bpe_30000,203
enwik8,bpe_30000,171
enwik8,bpe_30000,182
enwik8,bpe_30000,172
enwik8,bpe_30000,214
enwik8,bpe_30000,222
enwik8,bpe_30000,192
enwik8,bpe_30000,202
enwik8,bpe_30000,194
enwik8,bpe_30000,212
enwik8,bpe_30000,152
enwik8,bpe_30000,192
enwik8,bpe_30000,186
enwik8,bpe_30000,206
enwik8,bpe_30000,303
enwik8,bpe_30000,203
enwik8,bpe_30000,184
enwik8,bpe_30000,183
enwik8,bpe_30000,273
enwik8,bpe_30000,206
enwik8,bpe_30000,162
enwik8,bpe_30000,211
enwik8,bpe_30000,262
enwik8,bpe_30000,227
enwik8,bpe_30000,166
enwik8,bpe_30000,217
enwik8,bpe_30000,205
enwik8,bpe_30000,209
enwik8,bpe_30000,199
enwik8,bpe_30000,179
enwik8,bpe_30000,187
enwik8,bpe_30000,224
enwik8,bpe_30000,182
enwik8,bpe_30000,202
enwik8,bpe_30000,205
enwik8,bpe_30000,208
enwik8,bpe_30000,201
enwik8,bpe_30000,190
enwik8,bpe_30000,204
enwik8,bpe_30000,228
enwik8,bpe_30000,231
enwik8,bpe_30000,193
enwik8,bpe_30000,184
enwik8,bpe_30000,199
enwik8,bpe_30000,196
enwik8,bpe_30000,189
enwik8,bpe_30000,200
enwik8,bpe_30000,201
enwik8,bpe_30000,197
enwik8,bpe_30000,177
enwik8,bpe_30000,188
enwik8,bpe_30000,193
enwik8,bpe_30000,198
enwik8,bpe_30000,195
enwik8,bpe_30000,201
enwik8,bpe_30000,172
enwik8,bpe_30000,183
enwik8,bpe_30000,230
enwik8,bpe_30000,169
enwik8,bpe_30000,193
enwik8,bpe_30000,191
enwik8,bpe_30000,214
enwik8,bpe_30000,194
enwik8,bpe_30000,215
enwik8,bpe_30000,171
enwik8,bpe_30000,233
enwik8,bpe_30000,150
enwik8,bpe_30000,168
enwik8,bpe_30000,213
enwik8,bpe_30000,197
enwik8,bpe_30000,182
enwik8,bpe_30000,178
enwik8,bpe_30000,184
enwik8,bpe_30000,177
enwik8,bpe_30000,227
enwik8,bpe_30000,210
enwik8,bpe_30000,210
enwik8,bpe_30000,246
enwik8,bpe_30000,206
enwik8,bpe_30000,180
enwik8,bpe_30000,205
enwik8,bpe_30000,158
enwik8,bpe_30000,192
enwik8,bpe_30000,200
enwik8,bpe_30000,166
enwik8,bpe_30000,238
enwik8,bpe_30000,216
enwik8,bpe_30000,156
enwik8,bpe_30000,213
enwik8,bpe_30000,188
enwik8,bpe_30000,165
enwik8,bpe_30000,156
enwik8,bpe_30000,224
enwik8,bpe_30000,179
enwik8,bpe_30000,233
enwik8,bpe_30000,200
enwik8,bpe_30000,183
enwik8,bpe_30000,311
enwik8,bpe_30000,186
enwik8,bpe_30000,223
enwik8,bpe_30000,155
enwik8,bpe_30000,187
enwik8,bpe_30000,209
enwik8,bpe_30000,184
enwik8,bpe_30000,214
enwik8,bpe_30000,206
enwik8,bpe_30000,191
enwik8,bpe_30000,202
enwik8,bpe_30000,230
enwik8,bpe_30000,208
enwik8,bpe_30000,228
enwik8,bpe_30000,221
enwik8,bpe_30000,183
enwik8,bpe_30000,227
enwik8,bpe_30000,182
enwik8,bpe_30000,186
enwik8,bpe_30000,220
enwik8,bpe_30000,249
enwik8,bpe_30000,189
enwik8,bpe_30000,199
enwik8,bpe_30000,213
enwik8,bpe_30000,223
enwik8,bpe_30000,204
enwik8,bpe_30000,203
enwik8,bpe_30000,163
enwik8,bpe_30000,209
enwik8,bpe_30000,191
enwik8,bpe_30000,240
enwik8,bpe_30000,125
enwik8,bpe_30000,205
enwik8,bpe_30000,205
enwik8,bpe_30000,237
enwik8,bpe_30000,195
enwik8,bpe_30000,198
enwik8,bpe_30000,183
enwik8,bpe_30000,247
enwik8,bpe_30000,211
enwik8,bpe_30000,177
enwik8,bpe_30000,219
enwik8,bpe_30000,204
enwik8,bpe_30000,169
enwik8,bpe_30000,176
enwik8,bpe_30000,249
enwik8,bpe_30000,214
enwik8,bpe_30000,151
enwik8,bpe_30000,191
enwik8,bpe_30000,185
enwik8,bpe_30000,173
enwik8,bpe_30000,216
enwik8,bpe_30000,201
enwik8,bpe_30000,209
enwik8,bpe_30000,179
enwik8,bpe_30000,201
enwik8,bpe_30000,179
enwik8,bpe_30000,184
enwik8,bpe_30000,246
enwik8,bpe_30000,217
enwik8,bpe_30000,187
enwik8,bpe_30000,141
enwik8,bpe_30000,193
enwik8,bpe_30000,178
enwik8,bpe_30000,197
enwik8,bpe_30000,204
enwik8,bpe_30000,225
enwik8,bpe_30000,241
enwik8,bpe_30000,195
enwik8,bpe_30000,240
enwik8,bpe_30000,186
enwik8,bpe_30000,168
enwik8,bpe_30000,189
enwik8,bpe_30000,181
enwik8,bpe_30000,228
enwik8,bpe_30000,206
enwik8,bpe_30000,213
enwik8,bpe_30000,185
enwik8,bpe_30000,167
enwik8,bpe_30000,208
enwik8,bpe_30000,181
enwik8,bpe_30000,183
enwik8,bpe_30000,214
enwik8,bpe_30000,193
enwik8,bpe_30000,169
enwik8,bpe_30000,229
enwik8,bpe_30000,213
enwik8,bpe_30000,168
enwik8,bpe_30000,219
enwik8,bpe_30000,220
enwik8,bpe_30000,174
enwik8,bpe_30000,146
enwik8,bpe_30000,216
enwik8,bpe_30000,181
enwik8,bpe_30000,218
enwik8,bpe_30000,195
enwik8,bpe_30000,197
enwik8,bpe_30000,193
enwik8,bpe_30000,183
enwik8,bpe_30000,168
enwik8,bpe_30000,320
enwik8,bpe_30000,202
enwik8,bpe_30000,184
enwik8,bpe_30000,192
enwik8,bpe_30000,233
enwik8,bpe_30000,168
enwik8,bpe_30000,182
enwik8,bpe_30000,249
enwik8,bpe_30000,197
enwik8,bpe_30000,194
enwik8,bpe_30000,180
enwik8,bpe_30000,196
enwik8,bpe_30000,219
enwik8,bpe_30000,187
enwik8,bpe_30000,238
enwik8,bpe_30000,196
enwik8,bpe_30000,175
enwik8,bpe_30000,184
enwik8,bpe_30000,161
enwik8,bpe_30000,209
enwik8,bpe_30000,197
enwik8,bpe_30000,150
enwik8,bpe_30000,201
enwik8,bpe_30000,175
enwik8,bpe_30000,238
enwik8,bpe_30000,195
enwik8,bpe_30000,220
enwik8,bpe_30000,183
enwik8,bpe_30000,255
enwik8,bpe_30000,224
enwik8,bpe_30000,211
enwik8,bpe_30000,170
enwik8,bpe_30000,172
enwik8,bpe_30000,203
enwik8,bpe_30000,165
enwik8,bpe_30000,204
enwik8,bpe_30000,181
enwik8,bpe_30000,241
enwik8,bpe_30000,196
enwik8,bpe_30000,182
enwik8,bpe_30000,239
enwik8,bpe_30000,239
enwik8,bpe_30000,256
enwik8,bpe_30000,196
enwik8,bpe_30000,219
enwik8,bpe_30000,219
enwik8,bpe_30000,185
enwik8,bpe_30000,194
enwik8,bpe_30000,160
enwik8,bpe_30000,193
enwik8,bpe_30000,226
enwik8,bpe_30000,222
enwik8,bpe_30000,204
enwik8,bpe_30000,194
enwik8,bpe_30000,205
enwik8,bpe_30000,219
enwik8,bpe_30000,243
enwik8,bpe_30000,200
enwik8,bpe_30000,185
enwik8,bpe_30000,184
enwik8,bpe_30000,176
enwik8,bpe_30000,193
enwik8,bpe_30000,210
enwik8,bpe_30000,174
enwik8,bpe_30000,182
enwik8,bpe_30000,179
enwik8,bpe_30000,175
enwik8,bpe_30000,183
enwik8,bpe_30000,196
enwik8,bpe_30000,188
enwik8,bpe_30000,201
enwik8,bpe_30000,221
enwik8,bpe_30000,237
enwik8,bpe_30000,198
enwik8,bpe_30000,156
enwik8,bpe_30000,190
enwik8,bpe_30000,175
enwik8,bpe_30000,215
enwik8,bpe_30000,193
enwik8,bpe_30000,212
enwik8,bpe_30000,183
enwik8,bpe_30000,187
enwik8,bpe_30000,330
enwik8,bpe_30000,184
enwik8,bpe_30000,174
enwik8,bpe_30000,225
enwik8,bpe_30000,195
enwik8,bpe_30000,174
enwik8,bpe_30000,189
enwik8,bpe_30000,206
enwik8,bpe_30000,173
enwik8,bpe_30000,199
enwik8,bpe_30000,203
enwik8,bpe_30000,212
enwik8,bpe_30000,198
enwik8,bpe_30000,276
enwik8,bpe_30000,212
enwik8,bpe_30000,220
enwik8,bpe_30000,175
enwik8,bpe_30000,386
enwik8,bpe_30000,220
enwik8,bpe_30000,206
enwik8,bpe_30000,205
enwik8,bpe_30000,373
enwik8,bpe_30000,176
enwik8,bpe_30000,203
enwik8,bpe_30000,198
enwik8,bpe_30000,224
enwik8,bpe_30000,230
enwik8,bpe_30000,233
enwik8,bpe_30000,205
enwik8,bpe_30000,250
one_billion,word,18
one_billion,word,39
one_billion,word,45
one_billion,word,37
one_billion,word,51
one_billion,word,29
one_billion,word,10
one_billion,word,20
one_billion,word,55
one_billion,word,18
one_billion,word,25
one_billion,word,4
one_billion,word,10
one_billion,word,27
one_billion,word,16
one_billion,word,27
one_billion,word,27
one_billion,word,13
one_billion,word,13
one_billion,word,25
one_billion,word,21
one_billion,word,19
one_billion,word,26
one_billion,word,34
one_billion,word,56
one_billion,word,11
one_billion,word,23
one_billion,word,36
one_billion,word,13
one_billion,word,14
one_billion,word,21
one_billion,word,27
one_billion,word,28
one_billion,word,24
one_billion,word,23
one_billion,word,36
one_billion,word,26
one_billion,word,17
one_billion,word,29
one_billion,word,8
one_billion,word,27
one_billion,word,13
one_billion,word,22
one_billion,word,42
one_billion,word,31
one_billion,word,18
one_billion,word,32
one_billion,word,26
one_billion,word,12
one_billion,word,15
one_billion,word,33
one_billion,word,22
one_billion,word,9
one_billion,word,39
one_billion,word,8
one_billion,word,33
one_billion,word,22
one_billion,word,34
one_billion,word,29
one_billion,word,20
one_billion,word,11
one_billion,word,27
one_billion,word,23
one_billion,word,11
one_billion,word,18
one_billion,word,5
one_billion,word,31
one_billion,word,17
one_billion,word,22
one_billion,word,21
one_billion,word,26
one_billion,word,30
one_billion,word,63
one_billion,word,14
one_billion,word,11
one_billion,word,30
one_billion,word,33
one_billion,word,22
one_billion,word,34
one_billion,word,8
one_billion,word,31
one_billion,word,27
one_billion,word,22
one_billion,word,21
one_billion,word,27
one_billion,word,44
one_billion,word,40
one_billion,word,46
one_billion,word,30
one_billion,word,19
one_billion,word,33
one_billion,word,45
one_billion,word,26
one_billion,word,19
one_billion,word,21
one_billion,word,8
one_billion,word,25
one_billion,word,22
one_billion,word,20
one_billion,word,18
one_billion,word,43
one_billion,word,51
one_billion,word,29
one_billion,word,31
one_billion,word,19
one_billion,word,9
one_billion,word,43
one_billion,word,24
one_billion,word,44
one_billion,word,32
one_billion,word,35
one_billion,word,21
one_billion,word,31
one_billion,word,59
one_billion,word,21
one_billion,word,34
one_billion,word,21
one_billion,word,19
one_billion,word,34
one_billion,word,29
one_billion,word,162
one_billion,word,26
